graph_id,state_id,split,horizon_fraction,h_steps,K,z,collapse_fraction
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p0,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p0,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p0,test,0.15,8,64,1,0.015625
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p3,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p3,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p3,test,0.15,7,64,5,0.078125
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p5,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p5,test,0.1,5,64,3,0.046875
g_n24_e48_k3_high_71,g_n24_e48_k3_high_71_p5,test,0.15,7,64,4,0.0625
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p0,train,0.15,8,64,2,0.03125
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p3,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p3,train,0.15,7,64,4,0.0625
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p5,train,0.05,3,64,4,0.0625
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p5,train,0.1,5,64,9,0.140625
g_n24_e48_k3_high_72,g_n24_e48_k3_high_72_p5,train,0.15,7,64,21,0.328125
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p0,validation,0.05,3,64,0,0.0
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p0,validation,0.1,5,64,0,0.0
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p0,validation,0.15,8,64,1,0.015625
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p3,validation,0.05,3,64,0,0.0
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p3,validation,0.1,5,64,0,0.0
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p3,validation,0.15,7,64,0,0.0
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p5,validation,0.05,3,64,2,0.03125
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p5,validation,0.1,5,64,5,0.078125
g_n24_e48_k3_high_73,g_n24_e48_k3_high_73_p5,validation,0.15,7,64,12,0.1875
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p0,train,0.15,8,64,4,0.0625
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p3,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p3,train,0.15,7,64,1,0.015625
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p5,train,0.05,3,64,1,0.015625
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p5,train,0.1,5,64,3,0.046875
g_n24_e48_k3_high_74,g_n24_e48_k3_high_74_p5,train,0.15,7,64,7,0.109375
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p0,train,0.15,8,64,3,0.046875
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p3,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p3,train,0.15,7,64,4,0.0625
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p5,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p5,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_75,g_n24_e48_k3_high_75_p5,train,0.15,7,64,3,0.046875
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p0,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p0,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p0,test,0.15,8,64,1,0.015625
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p3,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p3,test,0.1,5,64,2,0.03125
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p3,test,0.15,7,64,3,0.046875
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p5,test,0.05,3,64,2,0.03125
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p5,test,0.1,5,64,5,0.078125
g_n24_e48_k3_high_76,g_n24_e48_k3_high_76_p5,test,0.15,7,64,8,0.125
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p0,validation,0.05,3,64,0,0.0
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p0,validation,0.1,5,64,0,0.0
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p0,validation,0.15,8,64,2,0.03125
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p3,validation,0.05,3,64,0,0.0
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p3,validation,0.1,5,64,2,0.03125
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p3,validation,0.15,7,64,5,0.078125
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p5,validation,0.05,3,64,2,0.03125
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p5,validation,0.1,5,64,6,0.09375
g_n24_e48_k3_high_77,g_n24_e48_k3_high_77_p5,validation,0.15,7,64,15,0.234375
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p0,train,0.15,8,64,2,0.03125
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p3,train,0.05,3,64,7,0.109375
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p3,train,0.1,5,64,10,0.15625
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p3,train,0.15,7,64,14,0.21875
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p5,train,0.05,3,64,1,0.015625
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p5,train,0.1,5,64,5,0.078125
g_n24_e48_k3_high_78,g_n24_e48_k3_high_78_p5,train,0.15,7,64,9,0.140625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p0,train,0.15,8,64,4,0.0625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p3,train,0.05,3,64,1,0.015625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p3,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p3,train,0.15,7,64,4,0.0625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p5,train,0.05,3,64,1,0.015625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p5,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_79,g_n24_e48_k3_high_79_p5,train,0.15,7,64,3,0.046875
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p0,validation,0.05,3,64,0,0.0
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p0,validation,0.1,5,64,0,0.0
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p0,validation,0.15,8,64,5,0.078125
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p3,validation,0.05,3,64,0,0.0
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p3,validation,0.1,5,64,1,0.015625
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p3,validation,0.15,7,64,3,0.046875
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p5,validation,0.05,3,64,5,0.078125
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p5,validation,0.1,5,64,11,0.171875
g_n24_e48_k3_high_80,g_n24_e48_k3_high_80_p5,validation,0.15,7,64,16,0.25
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p0,train,0.15,8,64,1,0.015625
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p3,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p3,train,0.15,7,64,1,0.015625
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p5,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p5,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_81,g_n24_e48_k3_high_81_p5,train,0.15,7,64,6,0.09375
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p0,train,0.15,8,64,2,0.03125
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p3,train,0.05,3,64,1,0.015625
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p3,train,0.1,5,64,3,0.046875
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p3,train,0.15,7,64,5,0.078125
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p5,train,0.05,3,64,1,0.015625
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p5,train,0.1,5,64,6,0.09375
g_n24_e48_k3_high_82,g_n24_e48_k3_high_82_p5,train,0.15,7,64,12,0.1875
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p0,train,0.15,8,64,2,0.03125
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p3,train,0.05,3,64,10,0.15625
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p3,train,0.1,5,64,14,0.21875
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p3,train,0.15,7,64,21,0.328125
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p5,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p5,train,0.1,5,64,2,0.03125
g_n24_e48_k3_high_83,g_n24_e48_k3_high_83_p5,train,0.15,7,64,3,0.046875
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p0,train,0.15,8,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p3,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p3,train,0.15,7,64,1,0.015625
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p5,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p5,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_84,g_n24_e48_k3_high_84_p5,train,0.15,7,64,4,0.0625
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p0,train,0.15,8,64,4,0.0625
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p3,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p3,train,0.15,7,64,3,0.046875
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p5,train,0.05,3,64,9,0.140625
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p5,train,0.1,5,64,10,0.15625
g_n24_e48_k3_high_85,g_n24_e48_k3_high_85_p5,train,0.15,7,64,16,0.25
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p0,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p0,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p0,test,0.15,8,64,2,0.03125
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p3,test,0.05,3,64,2,0.03125
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p3,test,0.1,5,64,3,0.046875
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p3,test,0.15,7,64,8,0.125
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p5,test,0.05,3,64,2,0.03125
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p5,test,0.1,5,64,2,0.03125
g_n24_e48_k3_high_86,g_n24_e48_k3_high_86_p5,test,0.15,7,64,6,0.09375
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p0,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p0,test,0.1,5,64,1,0.015625
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p0,test,0.15,8,64,3,0.046875
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p3,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p3,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p3,test,0.15,7,64,4,0.0625
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p5,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p5,test,0.1,5,64,2,0.03125
g_n24_e48_k3_high_87,g_n24_e48_k3_high_87_p5,test,0.15,7,64,4,0.0625
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p0,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p0,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p0,train,0.15,8,64,2,0.03125
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p3,train,0.05,3,64,0,0.0
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p3,train,0.1,5,64,0,0.0
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p3,train,0.15,7,64,3,0.046875
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p5,train,0.05,3,64,4,0.0625
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p5,train,0.1,5,64,7,0.109375
g_n24_e48_k3_high_88,g_n24_e48_k3_high_88_p5,train,0.15,7,64,14,0.21875
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p0,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p0,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p0,test,0.15,8,64,1,0.015625
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p3,test,0.05,3,64,0,0.0
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p3,test,0.1,5,64,0,0.0
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p3,test,0.15,7,64,2,0.03125
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p5,test,0.05,3,64,1,0.015625
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p5,test,0.1,5,64,6,0.09375
g_n24_e48_k3_high_89,g_n24_e48_k3_high_89_p5,test,0.15,7,64,11,0.171875
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p0,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p0,train,0.1,8,64,2,0.03125
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p0,train,0.15,11,64,5,0.078125
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p4,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p4,train,0.1,7,64,0,0.0
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p4,train,0.15,11,64,2,0.03125
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p8,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p8,train,0.1,7,64,2,0.03125
g_n24_e72_k2_low_00,g_n24_e72_k2_low_00_p8,train,0.15,10,64,5,0.078125
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p0,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p0,train,0.1,8,64,1,0.015625
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p0,train,0.15,11,64,3,0.046875
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p4,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p4,train,0.1,7,64,3,0.046875
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p4,train,0.15,11,64,7,0.109375
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p8,train,0.05,4,64,4,0.0625
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p8,train,0.1,7,64,8,0.125
g_n24_e72_k2_low_01,g_n24_e72_k2_low_01_p8,train,0.15,10,64,12,0.1875
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p0,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p0,train,0.1,8,64,4,0.0625
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p0,train,0.15,11,64,6,0.09375
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p4,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p4,train,0.1,7,64,0,0.0
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p4,train,0.15,11,64,2,0.03125
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p8,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p8,train,0.1,7,64,1,0.015625
g_n24_e72_k2_low_02,g_n24_e72_k2_low_02_p8,train,0.15,10,64,4,0.0625
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p0,test,0.05,4,64,0,0.0
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p0,test,0.1,8,64,1,0.015625
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p0,test,0.15,11,64,3,0.046875
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p4,test,0.05,4,64,5,0.078125
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p4,test,0.1,7,64,9,0.140625
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p4,test,0.15,11,64,13,0.203125
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p8,test,0.05,4,64,9,0.140625
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p8,test,0.1,7,64,16,0.25
g_n24_e72_k2_low_03,g_n24_e72_k2_low_03_p8,test,0.15,10,64,23,0.359375
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p0,test,0.05,4,64,0,0.0
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p0,test,0.1,8,64,2,0.03125
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p0,test,0.15,11,64,3,0.046875
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p4,test,0.05,4,64,0,0.0
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p4,test,0.1,7,64,1,0.015625
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p4,test,0.15,11,64,4,0.0625
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p8,test,0.05,4,64,7,0.109375
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p8,test,0.1,7,64,12,0.1875
g_n24_e72_k2_low_04,g_n24_e72_k2_low_04_p8,test,0.15,10,64,15,0.234375
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p0,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p0,train,0.1,8,64,2,0.03125
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p0,train,0.15,11,64,3,0.046875
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p4,train,0.05,4,64,3,0.046875
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p4,train,0.1,7,64,7,0.109375
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p4,train,0.15,11,64,14,0.21875
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p8,train,0.05,4,64,7,0.109375
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p8,train,0.1,7,64,14,0.21875
g_n24_e72_k2_low_05,g_n24_e72_k2_low_05_p8,train,0.15,10,64,15,0.234375
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p0,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p0,train,0.1,8,64,1,0.015625
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p0,train,0.15,11,64,1,0.015625
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p4,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p4,train,0.1,7,64,0,0.0
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p4,train,0.15,11,64,2,0.03125
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p8,train,0.05,4,64,2,0.03125
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p8,train,0.1,7,64,4,0.0625
g_n24_e72_k2_low_06,g_n24_e72_k2_low_06_p8,train,0.15,10,64,7,0.109375
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p0,train,0.05,4,64,3,0.046875
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p0,train,0.1,8,64,5,0.078125
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p0,train,0.15,11,64,7,0.109375
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p4,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p4,train,0.1,7,64,1,0.015625
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p4,train,0.15,11,64,2,0.03125
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p8,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p8,train,0.1,7,64,1,0.015625
g_n24_e72_k2_low_07,g_n24_e72_k2_low_07_p8,train,0.15,10,64,2,0.03125
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p0,test,0.05,4,64,2,0.03125
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p0,test,0.1,8,64,6,0.09375
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p0,test,0.15,11,64,7,0.109375
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p4,test,0.05,4,64,0,0.0
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p4,test,0.1,7,64,1,0.015625
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p4,test,0.15,11,64,2,0.03125
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p8,test,0.05,4,64,1,0.015625
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p8,test,0.1,7,64,2,0.03125
g_n24_e72_k2_low_08,g_n24_e72_k2_low_08_p8,test,0.15,10,64,3,0.046875
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p0,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p0,train,0.1,8,64,2,0.03125
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p0,train,0.15,11,64,6,0.09375
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p4,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p4,train,0.1,7,64,3,0.046875
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p4,train,0.15,11,64,8,0.125
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p8,train,0.05,4,64,6,0.09375
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p8,train,0.1,7,64,8,0.125
g_n24_e72_k2_low_09,g_n24_e72_k2_low_09_p8,train,0.15,10,64,15,0.234375
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p0,validation,0.05,4,64,2,0.03125
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p0,validation,0.1,8,64,4,0.0625
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p0,validation,0.15,11,64,5,0.078125
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p4,validation,0.05,4,64,1,0.015625
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p4,validation,0.1,7,64,2,0.03125
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p4,validation,0.15,11,64,4,0.0625
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p8,validation,0.05,4,64,1,0.015625
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p8,validation,0.1,7,64,3,0.046875
g_n24_e72_k2_low_10,g_n24_e72_k2_low_10_p8,validation,0.15,10,64,4,0.0625
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p0,train,0.05,4,64,0,0.0
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p0,train,0.1,8,64,0,0.0
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p0,train,0.15,11,64,1,0.015625
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p4,train,0.05,4,64,1,0.015625
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p4,train,0.1,7,64,2,0.03125
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p4,train,0.15,11,64,4,0.0625
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p8,train,0.05,4,64,9,0.140625
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p8,train,0.1,7,64,15,0.234375
g_n24_e72_k2_low_11,g_n24_e72_k2_low_11_p8,train,0.15,10,64,16,0.25
g_n24_e72_k2_low_12,g_n24_e72_k2_low_12_p0,test,0.05,4,64,0,0.0
